Protein,Gene,ALS_1_T1_MaxLFQ_Intensity,ALS_1_T2_MaxLFQ_Intensity,ALS_1_T3_MaxLFQ_Intensity,ALS_1_T4_MaxLFQ_Intensity,ALS_2_T1_MaxLFQ_Intensity,ALS_2_T2_MaxLFQ_Intensity,ALS_2_T3_MaxLFQ_Intensity,ALS_2_T4_MaxLFQ_Intensity,ALS_3_T1_MaxLFQ_Intensity,ALS_3_T2_MaxLFQ_Intensity,ALS_3_T3_MaxLFQ_Intensity,ALS_3_T4_MaxLFQ_Intensity,ALS_4_T1_MaxLFQ_Intensity,ALS_4_T2_MaxLFQ_Intensity,ALS_4_T3_MaxLFQ_Intensity,ALS_4_T4_MaxLFQ_Intensity,ALS_5_T1_MaxLFQ_Intensity,ALS_5_T2_MaxLFQ_Intensity,ALS_5_T3_MaxLFQ_Intensity,ALS_5_T4_MaxLFQ_Intensity,ALS_6_T1_MaxLFQ_Intensity,ALS_6_T2_MaxLFQ_Intensity,ALS_6_T3_MaxLFQ_Intensity,ALS_6_T4_MaxLFQ_Intensity,ALS_7_T1_MaxLFQ_Intensity,ALS_7_T2_MaxLFQ_Intensity,ALS_7_T3_MaxLFQ_Intensity,ALS_7_T4_MaxLFQ_Intensity,ALS_8_T1_MaxLFQ_Intensity,ALS_8_T2_MaxLFQ_Intensity,ALS_8_T3_MaxLFQ_Intensity,ALS_8_T4_MaxLFQ_Intensity,ALS_9_T1_MaxLFQ_Intensity,ALS_9_T2_MaxLFQ_Intensity,ALS_9_T3_MaxLFQ_Intensity,ALS_9_T4_MaxLFQ_Intensity,ALS_10_T1_MaxLFQ_Intensity,ALS_10_T2_MaxLFQ_Intensity,ALS_10_T3_MaxLFQ_Intensity,ALS_10_T4_MaxLFQ_Intensity,Control_1_MaxLFQ_Intensity,Control_2_MaxLFQ_Intensity,Control_3_MaxLFQ_Intensity,Control_4_MaxLFQ_Intensity,Control_5_MaxLFQ_Intensity,Control_6_MaxLFQ_Intensity,Control_7_MaxLFQ_Intensity,Control_8_MaxLFQ_Intensity,Control_9_MaxLFQ_Intensity,Control_10_MaxLFQ_Intensity
sp|P01034|CYTC_HUMAN,CST3,28.788405510593496,28.760333842198424,28.6320076414925,28.716646491403566,26.819909118582103,26.654964865866216,26.57088983350951,26.327427193821364,28.7222708603718,28.81832692281345,28.7575477586976,28.674733495815815,28.776363663170937,28.843661669809563,28.57219806562032,28.709615880035948,28.02556580924817,28.101402070967882,28.149001712688584,27.84484768835853,27.417039249067965,27.430497941704832,27.514127957555594,27.46364912608039,28.01591936087742,27.95545568199344,28.038710300939375,27.558997532410505,27.801900190094532,28.530164019631457,27.911278254604625,27.50580879811895,27.545101130677068,27.59160317082986,27.158956156051218,27.15223498250206,27.549523177316658,27.489024306701133,27.36383858471013,27.75249548255741,27.65924777594606,28.33196934009297,28.46104779988551,28.720844064255125,28.07279000594362,28.15273608704338,28.61678154187872,27.87170896120324,28.003440464574524,28.040477087626076
sp|P01042|KNG1_HUMAN,KNG1,24.385467285086147,24.026471496977116,23.951520544802285,23.904137999792862,23.97902358593198,23.626436968214954,23.697890730839212,23.88989263802595,23.93399370319587,23.955982094816576,24.0602916374641,24.25609621094331,24.0621115772541,24.2613878297005,24.010556362099972,24.02543368815272,24.331742707382002,24.49268109009684,24.456827535506562,24.42737048146509,23.90517694760882,23.782779288888953,24.089994079293113,23.749402251101873,24.104013843650293,24.12277244350833,23.993660116145247,23.977452448755834,24.026932629194622,24.346686498422773,23.765891965138998,23.942036569255283,24.160466838854767,24.504894000360046,24.143631748557674,24.185312555636997,24.07193103948206,24.199712078841266,24.18819756325071,24.06052711572844,24.221562145829733,24.05157374767518,24.14319634635567,24.04316342205538,24.526572170282456,24.30633990920651,23.841982442769652,24.196634299911572,24.515734789398135,24.01819738554538
sp|P01127|PDGFB_HUMAN,PDGFB,,,,,,,,,,,20.336899246873653,19.891417216672235,,,,,19.487451010945904,19.675607027714044,19.00498837076051,,,,,,,,,,,,,,,,,,,,,,,,,20.419285587406865,19.73295239948096,,19.555005398438194,19.732094738349613,19.221953374000073,
sp|P01178|NEU1_HUMAN,OXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01210|PENK_HUMAN,PENK,23.301323737387523,23.302133117811568,23.42140907223554,23.31528075681079,20.644464866536115,20.855038348957915,20.65119851464647,20.730022588955656,23.313311475446614,23.18052498416463,23.365637583844098,23.204243807950046,23.8914242159489,23.49972071913671,23.79970441896619,23.726712278183193,22.659635440057222,22.64463665562168,22.479195798099802,22.305101333771937,21.590496534118685,21.678085037958876,22.084666370109105,21.452928004032916,,,,,22.132947729923696,22.411964077669307,22.54722623955228,22.467713882329583,22.01366109409246,22.15754192992015,22.16822183270295,22.267742353268407,22.048756269476428,22.131729105332926,21.941525037759426,22.462640407893375,21.900210698176807,23.16792036656807,22.532540179632193,22.947490909319143,22.65729150406928,22.963248722511594,22.95904345445052,21.975902209999738,21.44234011565435,22.34504865067225
sp|P01303|NPY_HUMAN,NPY,19.914489302477726,20.103293969915324,20.18586486041923,20.089845281500413,,,,,19.783481280456325,20.143385541807046,19.891287133726436,20.50209249129486,21.2844561320912,20.874315564919293,21.183480644031782,20.7998810225932,20.313108013122175,20.203980833323683,19.640390360980977,20.529791160308754,,,,,,,,,19.859598052597626,19.618465451743354,20.86502567852186,21.069494780944392,19.076776412717102,17.275289058908104,18.948494941061487,18.84180946191813,,,,,19.56053819137577,20.22002351442573,19.718341460813683,20.240992529261792,19.62946229249336,20.099814487093116,19.82245848245215,19.65669345798243,19.636591220482064,19.112355166267008
sp|P01344|IGF2_HUMAN,IGF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01591|IGJ_HUMAN,JCHAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.762322480527075,18.868062861975606,19.368741048867246,,,,,21.225112073953557,19.945434001861475,20.44643132865573
sp|P01593|KVD33_HUMAN,IGKV1D-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01597|KV139_HUMAN,IGKV1-39,,,,,23.023977901577037,23.054659179229006,22.673130349180312,22.475340641143752,21.67470794888103,21.789586543624765,20.56729865339634,20.508166129063536,,,,,20.823993813044815,20.926714740880882,21.512947793835828,21.10052403492556,22.04517913357007,21.57627299722617,21.77957758063997,22.659146431762874,,,,,22.680961319844627,22.459606341648232,21.194713862395634,,22.401226010143443,22.29970485682318,21.600091106562672,21.865540556032258,21.870163920339472,21.50950363244626,21.119783505148426,20.36383506500428,22.378913555289298,22.427010179825103,21.390644046940494,21.938165772606663,21.831155230240817,21.603497424391882,22.24782363371278,21.41144598377528,22.375912959702994,22.21709780210297
sp|P01599|KV117_HUMAN,IGKV1-17,,,,,22.89976179338312,22.818579247310925,23.144411051312197,23.152959587958794,21.461186827354915,21.312192240703208,21.51358802109148,21.292350209433692,,,,,,,,,20.39048991242318,20.876795555132382,20.60440729308955,20.154713206888164,,,,,21.06327714024516,21.251374990941976,21.128726533044755,20.629678371419555,21.003999787582334,20.957329702754496,20.862462722799226,20.88515732401915,21.05112039840956,20.692158455294038,20.967117081427652,20.5071135036948,22.457811517922888,21.145794246883302,20.278200723723245,20.683485276066598,20.988650445504035,20.770583924199993,21.254193243299916,21.555585977077833,21.41046776371184,21.235330252441557
sp|P01601|KVD16_HUMAN,IGKV1D-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01602|KV105_HUMAN,IGKV1-5,22.191703726323944,22.34074360536302,22.084514989967783,22.098539505361124,22.667891972512855,22.054372657336987,22.823933935318877,22.29233546556551,22.87919087458587,22.92272908657719,23.046141119585375,22.765231040875626,,21.900798565396983,,22.031590356724855,,,,,21.62733078370632,22.079844400820043,22.26600430625119,21.47106933643428,,,,,,,,,22.082042570162592,22.00099203698886,22.18463778274615,22.010387741539866,22.091003690153634,22.05323983293933,22.102093155791245,22.282646859025633,,,,,,,,,,
sp|P01619|KV320_HUMAN,IGKV3-20,25.6643798910071,25.633694320738712,25.384219242880974,25.623862278141466,25.81820310462646,25.84703590513308,25.637657237185703,25.099482973576638,25.08264982494399,25.242369856317307,25.12744276391016,25.1196581313366,24.780041103685903,24.965568845530058,24.421310979580333,24.930084196807186,24.662044309705195,24.29458031242634,24.67339694032567,24.135001737964895,24.925008591220614,24.992502136461578,24.667617460345582,24.9713867383407,24.631155486732002,24.88130436194405,24.847352176283042,25.184117038961016,25.827032945825795,25.771585602513248,25.515456999514132,24.72979052664858,24.80068896277854,24.955383400200038,24.77174653559276,24.671984773795383,24.801637739429278,24.42999260437147,24.57169894840119,24.16736696427331,26.270726273386188,25.70536367250555,24.94212485793442,24.23775872347918,25.109012808759065,25.18954268836197,25.738857509875096,25.45000837617714,25.6803607659307,25.80647740286067
sp|P01624|KV315_HUMAN,IGKV3-15,,,,,,,,,24.153916495778482,24.163747725605877,24.168366732633963,24.228774418678313,,,,,,,,,23.13808946680097,23.58723227929846,23.612288475074838,23.318576500251528,,,,,,,,,,,,,21.27533650504193,21.833055907108005,23.32843135109274,23.29128620344973,,,,,,,,,,
sp|P01700|LV147_HUMAN,IGLV1-47,22.68431879038798,22.664193145552233,22.384173652102827,22.663966479735013,23.313978145312138,23.556995107866083,23.52246449457764,23.038457503255962,23.038836519032706,23.036378624700482,23.23662462330409,23.278393024429633,22.283698679561994,22.72662874361645,22.365313215221867,22.43506939671295,21.89059373364191,22.104091844923218,22.387570303507907,21.994470636327033,23.206002457119084,23.056326528731617,22.924889564531988,23.319492673370494,23.382419985379062,23.3123590658672,23.317130593239927,23.50274062247549,23.658536089837174,23.69352336505205,23.247482343150654,22.858612742044063,23.329758772820064,23.10807403889095,22.89322631335307,23.046320690831646,22.958920380431564,22.732543472286498,22.870728353651003,22.64044122102252,24.802182725296053,23.541957063651182,23.48409487749665,23.265946744963575,23.249589823692865,20.48681454011069,23.8311422630148,23.18127526575611,23.652247883452794,23.55221838621821
sp|P01701|LV151_HUMAN,IGLV1-51,21.83492204968326,21.901882107230385,21.890447234583412,21.830962965936024,21.473420332316465,20.98733686012647,21.359503146198875,21.116204567264603,21.83365360743607,22.350129639653385,,22.53816418760262,22.30532979804294,21.90647757629877,22.068118833541806,22.04761093451975,21.910134379533268,21.873620928334987,20.525635341379825,,,,,,,22.78056269967377,22.76182615290607,21.267800363504783,21.30805778069938,21.324645422786986,22.90418331697707,22.606988883524167,22.52927918081107,22.27799325900592,22.4284059132006,21.848287746539487,22.194857845275436,22.235897422429932,,22.288822663842762,23.483886983165604,21.773035725718493,22.744318490938447,22.245148072489197,22.81026922082179,,23.107173337850032,22.68225689668075,22.606268494347855,23.001239820196975
sp|P01703|LV140_HUMAN,IGLV1-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01704|LV214_HUMAN,IGLV2-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01705|LV223_HUMAN,IGLV2-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01706|LV211_HUMAN,IGLV2-11,,,,,,,,,,,,,22.136689901360448,,22.156923756050173,22.01019471080553,,,,,,,,,,,,,,,,,,,,,,,,,22.15353534773924,21.55145263836679,21.507961867698054,,,20.91449870949846,21.914462659185116,21.309307212613245,,22.206801193303257
sp|P01709|LV208_HUMAN,IGLV2-8,,,,,23.246034754972047,22.984605855414486,23.012888921345684,22.98724576356997,23.167541040551676,23.225793341999374,23.118764288965796,23.370396347139998,21.800929888141894,22.39348087587683,21.93321202633786,22.2832040235382,,,,,21.786848153969956,22.205767301582366,22.07755830304926,21.890130107422756,22.028911295881922,22.75379771798954,23.236765291700056,22.147414516868942,22.89671976311676,22.857501616913794,23.098534108315658,22.459119406862893,23.679699166737056,23.1221298222265,23.181890112913923,23.30287736586587,22.795560798253284,23.065780805032126,22.838370469498955,22.595064387839148,24.421491563738947,22.525507265666135,22.911700971741908,22.672386747014457,23.655311622442312,23.096934132132912,23.57876735406679,23.309104208038555,23.46592715421863,23.997759300645004
sp|P01714|LV319_HUMAN,IGLV3-19,,,,,,,,,,20.287205990233268,20.572615492090506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.115503153960066,19.71929054135127,20.68232784878755,20.84993759265696,19.187077813277728,21.13472460402011,21.110546698494467,20.46273451528737,
sp|P01717|LV325_HUMAN,IGLV3-25,,,,,20.226768865485248,20.114299822280017,20.47065700920484,19.934183105703266,,,,,,,,,,,,,20.410825095564277,20.90190553757615,20.722434897671864,20.326010106137915,19.66478001786924,20.163210013743555,20.48575104070999,20.294457510651753,,,,,,,,,20.208567380079984,20.003489449152262,20.228865806327,20.14655866569055,22.01068785939449,20.20053597042194,21.002020905861944,20.256932036134053,20.703352287650326,20.176098264704795,21.61293358421185,21.14625187768923,20.940513752970595,21.38058169141003
sp|P01721|LV657_HUMAN,IGLV6-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01742|HV169_HUMAN,IGHV1-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01768|HV330_HUMAN,IGHV3-30,24.11043782548096,24.040694126510726,23.862457399833406,23.739781358221336,24.229018100769608,24.35075654830421,24.196704435484747,23.99387278025887,23.71911379005146,23.581093401413288,23.469125941143822,24.813719440576687,23.319076548250976,23.35193338140213,23.055016747641563,23.560990586335702,23.18547073631213,22.917477194271388,22.787081814991506,23.235486153231857,24.141702601012696,23.826323319364093,23.93666713850533,24.267108062538227,23.78854543431015,23.796086654497408,24.353829272451918,24.041530110256982,24.428431093363518,24.29371986434288,24.507743041344405,24.286572210765705,24.07381077187086,23.742236338623513,23.88918626423921,23.92040895718861,23.979608666492112,24.023216958530174,23.827617052243465,23.780373890685617,25.443536757753158,24.42084063184813,24.010768971324175,23.556048175092073,24.775369603503712,24.49033363155164,24.72407098951333,24.043438731291374,24.788641173630058,24.869033602824814
sp|P01780|HV307_HUMAN,IGHV3-7,23.406901241842647,23.47985386500944,23.45450152201322,23.33227801970877,24.302457515287806,23.53166385460697,24.253825913875833,24.075910710745895,22.857256761489378,22.962104470634696,22.39846872004262,22.757441225132986,23.164073188525908,23.325073419682244,23.248317263187932,23.559175956205255,,,,,23.43577694550713,23.306183025173848,22.707718399947787,23.383209060435288,22.748504574318666,23.046326663679658,22.92399243637165,22.843157408439783,23.643859924023328,23.816106996390182,24.02323188229602,23.961361475799844,24.08255311015347,23.777203850588464,23.403995732424725,23.488109969822787,23.40468198920992,23.374429232276626,23.37962407546079,23.203240021661244,24.870079921680098,23.3864187762775,23.452857182660814,22.41333458480561,24.30184218530772,23.94511783800178,24.406721510458432,23.76642295216241,23.952280219908484,24.275403072509782
sp|P01814|HV270_HUMAN,IGHV2-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01817|HV205_HUMAN,IGHV2-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01834|IGKC_HUMAN,IGKC,28.428274848849014,28.56369511331446,28.56912661376494,28.495981387229097,28.261640160086547,27.820996778731008,28.15902591389521,27.664853409611347,28.193568162890383,28.031390347331445,28.197905801109986,28.245807853810877,28.190944351155533,28.34353375256678,27.841393847641697,28.096072942338868,27.597720954883723,27.73660909714116,28.13066402914236,27.88501674814549,27.906699287944257,28.032557417706123,28.093167092392783,27.840253356001863,27.65521025027766,27.62433478027438,27.843736954810073,28.16470554660178,28.55580696338007,28.66663575151325,28.439560518165887,28.388873405945233,28.11009784048154,28.217768936810604,27.912806905829992,27.487584518393742,27.57926059171753,27.92818089207336,27.77978946146809,27.462527383996388,29.35450146403125,28.49866696287724,27.918220766397752,27.340792654158054,28.172558219798276,28.014943676705293,28.725600472444675,28.6053864951348,28.510163316745775,28.602449102137587
sp|P01857|IGHG1_HUMAN,IGHG1,28.15962719519366,28.038196705753364,28.145606092874058,28.076750702955316,28.77783110161384,28.318121891694016,28.4102779010809,27.942315196429707,28.653649866466424,28.521624980000897,28.4689266542383,28.74208963890561,27.770451270545745,27.844539345697328,27.678099391371422,27.8452501861528,28.467874562419695,28.120617878656336,28.349164007676038,28.230202598600183,27.769907932171765,28.058468020129947,27.93776639588041,27.67204276412427,27.66184833574882,27.567090446813136,28.106328747688387,28.10751325834517,28.873285973879216,29.209564818832725,28.95708027381273,28.33943545762096,28.755527418520664,28.56188530193184,28.35339661813473,28.245249925365624,27.686013696043585,27.513576347524758,27.660356211629303,27.412719307568693,27.429803581779566,28.025204489040355,28.277000708658406,28.080068793998397,28.29542330049904,28.560057217982994,28.65766450502233,28.910651617350847,29.121953127103485,28.628074247705044
sp|P01859|IGHG2_HUMAN,IGHG2,27.019338164685102,26.997415045123457,27.05771654992869,26.940291608069334,27.261651549209347,27.356277733523658,27.156829610643555,26.59029877606106,25.970204796829808,26.00153474158802,25.946999778861233,25.87878481714788,27.695600402507782,27.45583546326888,27.442292623375376,27.406278833284176,26.31362716823602,26.051600794008678,26.638028021240114,26.180554336568584,26.71911196209287,26.52831263852159,26.21722673333959,26.353657480794556,27.228348613762265,27.343269865212374,27.63885707513746,27.113706088503992,27.665958353680807,28.113792056914463,27.27163952748119,27.02253703351118,26.222276363757835,26.471929010154703,25.92546839862335,25.933523424171753,27.10880556893752,27.11256793842968,27.001410179503626,26.755280000771148,28.50924644934213,28.09016400721932,27.294141176723553,25.009944122688363,27.659120721774322,27.34316501536477,28.15855193855401,26.84068518924662,27.71856886926602,28.219164631627027
sp|P01860|IGHG3_HUMAN,IGHG3,24.578359482548542,24.576217848274243,24.110332321673745,24.38344871360392,23.47426550319877,23.22620666440672,23.5676857976093,,23.149973180079694,23.014059134717257,,,,,,,,,,,,,,,23.24622580775849,23.2540093534966,23.453534360175357,23.31048979441808,23.00872788255799,22.99554925898228,22.76642148252353,,23.186897843082555,23.358992723454346,,,23.06173822804583,22.70939398026956,22.63258344332265,,24.073415229309546,23.259522105722823,23.035316882223277,,23.55736487425689,,23.206285808443983,,23.277296942895607,23.61782611241462
sp|P01861|IGHG4_HUMAN,IGHG4,24.448532869119553,24.399162077389803,25.039539267578036,24.475821915759866,25.41957681876431,25.054140199493105,25.40737219426955,25.57306040552748,,,,,,,,,,24.322112991432846,23.367831090853816,24.255610752953903,23.961726201749066,24.14760729763607,24.686374841493027,24.082431664846858,25.104729763153685,25.42519896781621,25.825238541658386,25.898187059409118,24.78090037861528,24.982901114233414,24.90431364726716,24.673589050270117,,,,,,,,,24.890089610831502,24.52534328257278,25.091261932517472,25.143422113437744,23.237530550766103,22.07744239915427,25.88450800712734,25.146182121168444,24.07778048462829,24.774422901589418
sp|P01871|IGHM_HUMAN,IGHM,20.00357963296749,19.739576851973013,19.542521548114856,19.406169934520598,21.191578622761323,21.277447120365277,21.170998584446128,21.0550572254963,19.79215323258871,19.785343128612837,19.614265189517777,19.589123989991993,18.56442185169849,19.073817780542043,18.989491899110593,19.37063924670504,20.069551729764978,19.881020236473407,20.06515870069183,20.021475957031612,20.853172756274954,21.132370078185605,21.200795164716443,20.679679799556357,,,,,21.372538438948347,21.142192354165974,21.138403890917182,21.39224530398341,19.49768118206883,19.64177380807767,19.454841187788936,19.760194595093335,20.28622336544391,20.23553523944614,20.577395115003036,19.929841413917,26.1646120781434,20.29562562805863,19.92775866952847,19.73261571289276,20.776555222182306,20.559465938651687,20.044574771705935,21.717678455490123,21.48668984029301,21.300784126901284
sp|P01876|IGHA1_HUMAN,IGHA1,26.647961702272575,26.655048398181343,26.561227963655778,26.656601201630853,26.60833829501105,26.26075082661434,26.650046412690305,26.599278576526565,24.89024156395799,24.87141144880249,25.026021422587046,25.083374668102717,25.109306615234356,24.994761237372106,24.835532386919628,25.11456030754903,25.329719994090354,25.239248804094466,24.58010206231957,25.505549617175042,27.249317383867414,27.404440410590862,27.366377826387026,26.991850142040324,25.944737235053413,26.36258736415417,26.410860673376014,26.469346784025443,26.61884278611796,26.647828629930025,26.706897795026276,26.673366124343254,25.51140876502732,25.361521122021735,25.13982938982081,25.091192293799384,25.688357593581213,25.678591320315466,25.778748243183095,25.65224776363218,26.12971960980257,26.903357462522646,25.900309825076203,26.328078275290892,26.277892803581235,25.2112629232816,26.982236784951247,26.122223634027836,27.11432707548503,26.587991200743435
sp|P01877|IGHA2_HUMAN,IGHA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01880|IGHD_HUMAN,IGHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.102156064579468,20.773514490140176,19.74262105760065,19.284785389894747,,,,,,,,,,,,,,,,,,
sp|P02042|HBD_HUMAN,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P02144|MYG_HUMAN,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P02452|CO1A1_HUMAN,COL1A1,20.986222954889286,20.94727229367246,21.024922928883253,21.05666414354166,19.211799346801307,19.903430139365852,19.485021200367353,19.267129526278236,20.749337549823586,20.495510465021297,20.60160880018553,20.768552443625644,21.276073402272615,21.076456369202457,20.9629240867798,21.149875093198094,20.830693095099758,20.57640259847383,20.43353986573067,20.781420919206155,24.80828554641197,25.339542386134674,25.437380430715127,25.133589300123088,23.6847257211182,23.60027156481544,23.720287533220127,23.471191028810455,20.51300122804579,20.40440750722745,20.545166701476425,20.73362381975634,22.03734510605462,22.12053930113863,22.027486205866424,21.856481218137144,20.057311181367947,20.169695609253488,19.906622455210425,19.96996154870387,21.43873309023881,21.485379855679884,21.602381031311985,21.385572170050953,21.3481066665228,21.680693238033683,21.96201876851987,21.59903544382974,21.0100332451075,21.439078141400593
sp|P02461|CO3A1_HUMAN,COL3A1,19.296781256306485,19.739784447036552,19.829363240878322,19.922486739700368,,,,,19.511351220979385,18.856302293033472,19.33006029277972,19.016215694088874,19.452470985263908,19.87635693542895,19.48731314273325,19.946340002221955,19.024785897535182,19.280179091371277,19.37871859019449,19.23010352816794,18.923698612057137,19.738746152426337,19.4553074948223,18.853815499947903,,18.788155368317966,18.688296172399905,,18.911902016861543,18.455254561383967,18.750034659116153,19.277013436605063,18.463672633653985,18.61034609580933,18.645903489617833,18.33676264302977,18.300134153713717,18.078591035938864,18.248925726124217,18.40592280964893,19.611959841922065,19.624554078396265,19.0045881753551,19.275618152950873,19.57311131327332,19.52526493243522,19.604359687050504,19.797274547919468,,19.015650076889912
sp|P02511|CRYAB_HUMAN,CRYAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P02545|LMNA_HUMAN,LMNA,17.45512594569822,17.497910676854534,18.94622094314267,19.297244124854576,,,,,,,,,19.014215920239437,,19.672097096303133,18.054869571788277,19.595847928742845,17.852730217103638,18.80032974379513,19.357101412031355,19.267000908347796,20.056113711382643,18.850906318441496,18.902933195783422,18.50534651484867,19.133955311987247,18.835029875517055,18.943866127246018,18.21769822190577,17.528422029416454,19.2106919340619,19.121227178965597,19.01894142330194,17.645876645372855,17.536866502223354,17.03208729334814,,,,,19.677849329310245,17.579604644939106,,19.139466935796612,18.575052563293436,19.92973271901921,17.903516799908573,18.763665823500755,19.060028532798675,18.020320497912415
sp|P02647|APOA1_HUMAN,APOA1,27.693426907605676,27.591979358303863,27.49068434176672,27.49516166272453,28.72913814651163,28.007317202722735,28.23251231990885,27.980299678381286,27.35056267025654,27.38252608712683,27.328139750465336,27.33324332805586,27.843719918932386,28.13399925230914,27.686400697001304,28.267492749371527,28.11834844876813,28.072532006975024,28.04617402873553,28.156788803322453,28.315216340724987,28.4584402928179,28.445720556619847,28.252747646799136,27.933518596789543,28.1064071053861,28.12071428295681,27.825312241903475,27.74819337435781,27.857780576583238,27.841523995685684,27.64290318331841,27.470373885119376,27.68233997830883,27.369692753532064,27.529633762091226,27.661364182940847,27.542713622554505,27.55511235959363,27.440866530091636,28.295530301598966,27.6789266506603,28.29040708032856,27.788386668328943,28.194837232489558,28.0163293210157,28.020241907624474,28.42299569741568,28.54978410874118,28.035139337965354
sp|P02649|APOE_HUMAN,APOE,27.92730058575878,28.128681315499403,27.854157100493275,27.897176362951914,25.762495436940732,25.433127450169337,25.636820296067185,25.658970094779075,27.8589908931284,27.699646220283245,27.950501623699555,27.761859576822353,28.117135842840515,28.240254052657008,28.068538016274932,28.33558676618253,27.918783196326636,28.034179041144203,27.209274515489287,27.731830211848454,27.05714906478617,27.44621832770569,27.684468012135262,26.96119670590174,26.24641675904903,26.86053120125665,26.688166583445632,25.679186275811045,26.9850923830892,27.13087641274305,27.5181440998445,27.42190683923776,26.252453447256737,26.444912235463264,26.614556092488623,26.555375815584362,26.305650984930672,26.360157707766962,26.38407553724864,26.646667518124552,26.26858939900774,27.62095885612531,27.822191281072353,28.24950309282557,27.694434829460086,27.885439081502227,27.952489564690627,26.939473938018253,26.77097141160895,27.51058557540857
sp|P02652|APOA2_HUMAN,APOA2,26.404759567139514,26.2964239058235,26.303489873506315,26.26339555941858,26.520298897852893,25.875126941812333,26.540171093877895,26.42903297496406,26.478114240362924,26.436150291707758,26.562338049440672,26.40226319778363,26.7232755501861,26.83217029250501,26.57078078485807,26.890933012040467,26.650749039501363,26.578714123922108,25.566029929240955,26.703093983366067,26.261874639943642,27.0320146001561,26.850100515389542,26.08454235934013,25.784940793861736,26.50119013152543,26.530996086845526,25.712168335654226,25.787644460787078,25.906165683743676,26.577388458238435,26.625403260764514,25.946299573080488,25.73835670161633,25.814070331813358,26.03734461530396,26.416676258664733,26.143476015976507,26.42307419861074,26.19257017881431,26.645388080918575,25.93963374027092,26.334596408576367,26.513962242166006,26.610817368454494,26.768837666017248,26.19997273063032,26.957031242785806,26.653754889750815,26.16475636053054
sp|P02654|APOC1_HUMAN,APOC1,23.286175563091167,23.170066218679167,22.937914546256295,22.647344009454322,22.807268135855484,22.286933927963513,22.662617804240636,22.449268939387316,23.28502514584766,23.272179469917827,23.101994400645438,22.902804704721955,23.59325480660536,23.670537985163616,23.368802434883627,23.80208175351778,23.54599172428862,23.471162043240152,22.718748222646106,23.654031680544268,22.75018938010864,22.91863767710381,23.000602287593537,22.824329180671626,22.693406044056974,23.385425822931538,23.24721995649455,22.66957046088383,22.969896599888827,23.05788425939542,23.418352036795255,23.267782039043777,21.772848598919246,21.91040242112453,21.983708275183034,22.060709924389016,22.529020571898958,22.43768154867809,22.43817515342637,22.478960750728074,23.45346295277204,22.654714302180896,23.207860889806255,22.83318772598701,23.515833578903617,23.229806280989557,22.95193619273112,23.443912075256936,22.831395328314954,23.655731061350874
sp|P02655|APOC2_HUMAN,APOC2,21.63310243508908,21.472075330986563,21.83390747923258,21.469058836953057,21.42035052591578,21.445555852522713,21.28417067399496,21.29058358546752,20.835791444643217,21.354318310167596,21.052272245363973,20.96376076418451,21.7121070447712,21.170820013638554,21.30673120931142,21.247824050833636,21.359813290419112,20.978155858310366,20.79131231186334,21.514057557734724,20.802764269308547,20.953030735778107,20.68468566542672,,20.144429680229017,20.661459734852667,20.932573638521788,20.191964558076076,21.288112841333355,21.506657851187438,21.618818197405627,21.392983462387534,20.17833824229991,20.20925204487832,20.088267332539978,20.079048665372873,20.828471306291775,21.10666695041592,21.048684251453118,,22.129021662714344,21.29772751713194,21.00434961261125,21.02310914527909,21.741234256043782,22.089659131110047,21.347368347593356,21.706174452661525,21.199359439441903,21.99152616161874
