Protein,Gene,ALS_1_T1_MaxLFQ_Intensity,ALS_1_T2_MaxLFQ_Intensity,ALS_1_T3_MaxLFQ_Intensity,ALS_1_T4_MaxLFQ_Intensity,ALS_2_T1_MaxLFQ_Intensity,ALS_2_T2_MaxLFQ_Intensity,ALS_2_T3_MaxLFQ_Intensity,ALS_2_T4_MaxLFQ_Intensity,ALS_3_T1_MaxLFQ_Intensity,ALS_3_T2_MaxLFQ_Intensity,ALS_3_T3_MaxLFQ_Intensity,ALS_3_T4_MaxLFQ_Intensity,ALS_4_T1_MaxLFQ_Intensity,ALS_4_T2_MaxLFQ_Intensity,ALS_4_T3_MaxLFQ_Intensity,ALS_4_T4_MaxLFQ_Intensity,ALS_5_T1_MaxLFQ_Intensity,ALS_5_T2_MaxLFQ_Intensity,ALS_5_T3_MaxLFQ_Intensity,ALS_5_T4_MaxLFQ_Intensity,ALS_6_T1_MaxLFQ_Intensity,ALS_6_T2_MaxLFQ_Intensity,ALS_6_T3_MaxLFQ_Intensity,ALS_6_T4_MaxLFQ_Intensity,ALS_7_T1_MaxLFQ_Intensity,ALS_7_T2_MaxLFQ_Intensity,ALS_7_T3_MaxLFQ_Intensity,ALS_7_T4_MaxLFQ_Intensity,ALS_8_T1_MaxLFQ_Intensity,ALS_8_T2_MaxLFQ_Intensity,ALS_8_T3_MaxLFQ_Intensity,ALS_8_T4_MaxLFQ_Intensity,ALS_9_T1_MaxLFQ_Intensity,ALS_9_T2_MaxLFQ_Intensity,ALS_9_T3_MaxLFQ_Intensity,ALS_9_T4_MaxLFQ_Intensity,ALS_10_T1_MaxLFQ_Intensity,ALS_10_T2_MaxLFQ_Intensity,ALS_10_T3_MaxLFQ_Intensity,ALS_10_T4_MaxLFQ_Intensity,ALS_11_T1_MaxLFQ_Intensity,ALS_11_T2_MaxLFQ_Intensity,ALS_11_T3_MaxLFQ_Intensity,ALS_11_T4_MaxLFQ_Intensity,Control_1_MaxLFQ_Intensity,Control_2_MaxLFQ_Intensity,Control_3_MaxLFQ_Intensity,Control_4_MaxLFQ_Intensity,Control_5_MaxLFQ_Intensity,Control_6_MaxLFQ_Intensity,Control_7_MaxLFQ_Intensity,Control_8_MaxLFQ_Intensity,Control_9_MaxLFQ_Intensity,Control_10_MaxLFQ_Intensity
sp|P04180|LCAT_HUMAN,LCAT,21.12180645368222,21.068193322584925,20.992219506025236,20.86922127311977,21.152961594048236,21.393613328221853,21.933981968187034,21.84678723699287,,,,,20.709483327770908,20.71279665778942,20.510800289157043,,21.047193777496307,20.732160971198784,21.060410793414924,21.237064107637792,20.503224224572175,20.950214379429934,20.82464910116848,20.73435491896045,,20.333184863724973,20.408243016000597,,,,,,,21.133447046225452,,20.087084887897383,,,,,20.049598911917016,,20.291029403794845,,19.647233851982204,21.729456062947776,20.973677783752294,21.317111541493286,21.02451216732297,20.735466080566248,20.721094911834594,20.504276137207512,21.282308466588365,21.049005281891162
sp|P04196|HRG_HUMAN,HRG,23.63871891800186,23.405206785882214,23.4890087311995,23.59255029210683,23.993552168219466,24.01477277257937,24.169916314840794,24.114860267047753,23.71079641518178,23.753537557716513,23.767957778443886,23.31336760389397,23.074514892205038,23.443411045410084,23.28436988033175,23.449795121455193,23.755949841363105,23.68938859996787,23.53627924126705,23.88971313584297,24.21379113166047,24.09278851572382,24.310214516022914,24.52813292282847,23.844408529024648,23.677440687919557,23.812315417156157,24.19433176650288,23.930980546743374,23.49137826498769,23.83934650968295,23.740072347782487,23.391202501526767,23.53682676655717,23.254166347692056,23.18311677869719,23.689027060237933,23.815204959388776,23.550707456857037,23.496836116126428,23.215079525352557,23.093605859345747,23.131772642028558,22.9078689783062,23.922421667245004,23.906982667818102,23.929809354942165,23.612293956765196,24.221235723145597,23.450569527330323,23.26180143027242,24.141502562558955,24.076112300530067,23.491421548941492
sp|P04211|LV743_HUMAN,IGLV7-43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.738515513486167,21.04317124365686,21.692271895600797,21.084694979665844,22.47816262406118,21.941724199701504,22.72815386188796,20.74864392045599,21.9168438769478,22.38084947027795
sp|P04216|THY1_HUMAN,THY1,23.79226609469574,23.68459868820241,22.955447698846356,23.940668654031587,25.413429102333513,24.80840564559021,24.973308461254444,24.830213407558535,21.40406172549132,21.680126374856876,21.699838664983986,21.189505573029745,24.150066447472074,24.114437127008035,24.009528823038785,24.049541307949998,24.547685221867177,24.148217622999823,23.093574209200707,23.746539076139733,23.59198667891816,23.31142736951547,23.22960911904723,23.5379457167027,23.171521182839477,23.093835724970013,22.88255600855281,23.521692823694213,22.636041727102988,22.952470263932383,22.57680299500929,22.088749045636902,23.287793467266745,23.710577441170052,23.40008214252554,,22.629610483399627,22.28908003726582,22.152642957160957,22.14901880532317,22.404077695854074,21.98393287040205,21.809095458582632,22.38686990729938,22.915822242723525,24.051062485604973,23.83547028446936,24.42518540634913,23.005089770823826,24.217349932186984,23.274392937665134,22.492864475428,22.89045759794613,23.154372165556516
sp|P04217|A1BG_HUMAN,A1BG,24.905558301974214,24.626574454335973,24.497476076269216,24.782791489064042,25.653611232565595,25.732578247230414,25.53071221088976,25.594609531696825,24.6629958512076,24.3512683584626,24.56014083400297,24.259964036603147,24.390787422922887,24.411573943774016,24.548840848775683,24.585340229252182,24.693570879686977,24.665254157931656,24.42504830237627,24.551976824880725,24.78653533876985,24.73588459804658,24.681049123923277,24.938332775363858,24.323951262322126,24.4732949003592,24.451842735829704,24.474116527457237,24.51422334827924,24.70336965081024,24.85346521229474,24.800501288481247,24.34079216320277,24.524794171931557,24.17335769991491,23.78810119745434,24.474382230147384,24.490372079970108,24.102638133568046,24.140147235170044,24.292785739261006,24.221435731261064,24.154564346443575,24.15120200519762,24.958924147149627,24.67726638353035,24.438334108169514,24.562481383996865,25.043832272609357,24.93935447603655,24.468553443884133,24.867545887949163,25.1379774074933,24.67350017271887
sp|P04264|K2C1_HUMAN,KRT1,,,,,19.922212144124156,18.92444572320659,19.74217846978299,18.20059472768208,,,,,,,,,,,,,20.285891299799893,19.099159542203854,18.913682943031375,18.773312744542306,,,,,17.43293660545816,20.388085089358803,20.61684114402733,19.954312849966843,,,,,,,,,,,,,20.924938780549667,17.184122354761428,,16.768132415440796,17.80732647084483,17.83025347449698,17.847339493924157,,18.905880564919034,18.155309190499448
sp|P04278|SHBG_HUMAN,SHBG,18.5230542495621,18.941603283608465,19.105400763706683,18.440625628222026,,,,,18.353691088524556,18.95268803639585,18.371728130114185,18.65012246271781,,,,,,,,,18.76222602698249,,,18.93061537682147,19.442050178668456,19.167106317673497,19.869467694973643,19.064297685103796,,,,,,,,,,,,,,,,,19.14801328304392,18.970511848463282,,,,,,20.30512424530332,19.518368449528094,18.913080715410285
sp|P04406|G3P_HUMAN,GAPDH,21.582117016364673,21.77451605319481,22.42758653074365,22.833203969655056,23.907406140683253,23.875890427324695,22.943098253127374,23.816716455674445,20.863765713503753,20.961490145199743,20.75443596139056,22.22814322421808,21.89073396029405,21.6455121506252,21.836290038169906,22.689408630973627,22.51572395779376,21.681353149215777,22.862032433788702,22.036148685633,22.34895097837838,22.04189771653625,21.999770705597825,22.231444600719538,21.62025111360133,22.72814426773908,21.805691204681924,21.727048428781174,21.538952276898126,22.795553427334905,22.317061981681636,21.560605895494753,21.79088076610433,21.538134756081686,22.55088648311495,22.72164720043447,22.085057500876562,21.528667766420057,21.21967703814049,21.497807659679626,,,,,22.47694722365749,21.92471165849242,21.804544502733027,23.052136906660493,22.18432492783319,23.237566212409945,21.77145600042804,22.265966823724092,22.568654516571378,21.91901328280207
sp|P04430|KV116_HUMAN,IGKV1-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.063501040157234,19.398449127065447,,,20.37723573065582,20.26968060713363,18.917902318933333,,,,,,,,,21.238459861200518,20.959019738241658,,,,18.567190319563807,20.293578926160453,,20.453381898907786,20.46490938681664
sp|P04439|HLAA_HUMAN,HLA-A,,,,,19.878439048123006,19.42347008795219,19.97450428531989,20.0561631226597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P04792|HSPB1_HUMAN,HSPB1,,17.420600465273946,19.171762856939168,18.877334771266895,20.166931782528625,20.54281146384958,18.912677487490214,20.06833386134465,,,,,17.374745544059248,17.77510492607111,17.786219000822427,19.106611442227372,19.444390511777854,17.78349514768399,19.829587402523646,18.0291662100603,19.26365292017675,17.650428917329553,,19.144983134200594,18.351968123722543,18.871483413004103,17.993573036275297,18.051537616112796,,18.793889370639167,18.988403037834484,,,,19.343177066807744,18.99816269481869,18.924525885502053,17.002472185683178,17.45348208519093,17.45462426089763,,,,,19.06186210463399,,,19.228046878748586,18.541387252644927,19.965938187314553,,18.61148951722374,,18.134058787429655
sp|P04843|RPN1_HUMAN,RPN1,,,,,19.974918388231735,19.857072737805247,,18.563637624070584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P04908|H2A1B_HUMAN,H2AC4,22.1176031358411,22.301956019172763,23.54488170242746,23.793367804514716,,,,,21.591450847610776,21.669850309161298,21.46910485338861,23.027480032680295,22.291754094376568,22.11094053528687,22.43041875791317,23.500782872095524,,,,,23.81548966675742,22.296457944495856,22.83362672546958,24.117438521223022,22.4396434499324,23.68070380449963,22.249388786372716,22.298034040603277,22.191314037470757,23.643788602614208,23.530036872642256,22.326649744417438,,,,,23.048122140930577,22.085677760800756,22.103540130791878,22.05654126322594,21.719815248962266,21.87339193603446,21.965645546485526,21.486298626643453,23.367170085853626,22.351638845038956,22.240911982733593,23.49056747017659,22.851214966123354,24.33559303622166,22.636908012396994,22.539615520722446,22.898710475909937,22.2856291045923
sp|P05060|SCG1_HUMAN,CHGB,25.36870201798581,25.486518057230214,25.25253396044459,25.149683170136708,26.59878211205074,26.283655243581546,27.082035784672936,26.914823832652917,22.936699333540275,22.673309438075016,22.852764828255367,23.125294736928094,25.76479029691035,25.117036223741405,25.75838992216067,25.282966564177478,25.742750410606597,26.257840496514586,25.632456595173743,26.055607051675135,25.128648904639117,25.460929485849515,24.89428493350643,24.719911426476568,24.105559855430062,24.426592498009395,24.94072098908579,23.799583413550746,23.219076830031728,23.83349752252121,23.229965078194233,22.709102408325304,24.451854415247336,24.97055738510452,25.074643354431473,24.703296704083716,23.434418242665206,23.438248711985946,23.976376249575672,24.104551133870736,24.04708174137061,24.33550683537088,24.346068299903774,24.616267769782468,23.76179575940125,24.87718350328832,25.254859719752154,25.287404942937883,25.591836201888924,25.172672045020565,25.15039554338272,24.652812611588672,23.817777901460694,24.91138597929751
sp|P05062|ALDOB_HUMAN,ALDOB,,,,,19.49047939199502,20.21013604838031,,19.206280660217516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P05067|A4_HUMAN,APP,23.004749986810115,22.982245884050734,22.4626812200636,22.231258282792048,24.043726964028874,23.710329664395093,24.527339909661176,24.473182806265307,20.222765048512365,19.575966231019986,19.861737394410323,21.060248060422737,23.89371563266958,22.938156575408193,23.78006679917393,23.506918369565952,23.69904445851978,24.112365883568145,23.84786104950711,23.877213454406288,23.062906130157504,23.7451200912138,22.957367314523456,22.525020900172915,22.314020330083284,21.79715312564239,22.95334860557176,21.533309857261553,21.61600339371455,22.451709638965905,21.672752818942485,21.4823073496901,22.492596098961126,23.12747389386064,23.286477697699926,22.98612123506389,20.522392415026435,21.6729102510853,21.91616843750768,22.21683970474398,21.37853198404354,21.943239745541973,21.868456670836775,22.371262671979157,21.525753647274453,22.815666524324133,23.65883980320383,23.878341607660925,23.489650548650914,23.285261269060015,22.97150568327391,22.673364120138384,22.049171414203666,22.52024184775653
sp|P05090|APOD_HUMAN,APOD,27.274968616863063,27.4222185483294,27.253381596924843,27.406781115847426,28.466856225119468,28.2946547035545,28.352743173838416,28.36232270932365,26.699607267852915,26.39470207550744,26.764231133820655,26.809553407660886,27.190955653831775,27.26403114194587,27.344258961055502,26.90372775561433,28.219060320637563,28.36104819115005,27.923791605574177,28.326645289875565,27.846515235199448,28.157612463828666,27.24651901511409,28.378871423647517,27.274874521411586,27.886377366701176,27.7486941113462,27.025431447035743,27.052773947848486,27.82016153084635,27.944487289551642,27.257170545462518,26.95546849847502,27.34851773923867,27.52113253180144,27.710247848731367,26.857839000419716,26.644449925706713,26.55697647120291,26.699696264961112,26.568958835568445,26.600290204073367,26.63411253998382,26.524433761364,27.034369597809537,27.15303710890927,27.63344561270853,27.43247730937711,27.234807412687736,27.23676230055403,27.441227424703907,27.729704037146877,27.020047752852754,28.054923982304157
sp|P05141|ADT2_HUMAN,SLC25A5,,,,,21.018336243673357,20.568630700430628,17.940058562746152,20.32416647169928,,,,,,,,,,,,,19.618525624646313,,19.04863678865316,19.933756094869025,,,,,,,,,,,,,,,,,,,,,19.899410445203014,18.75337029532194,,19.61094898096906,19.0836165089743,20.6998305255159,18.685016708718067,19.404426826074232,19.782804751145246,18.85826138932025
sp|P05154|IPSP_HUMAN,SERPINA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P05155|IC1_HUMAN,SERPING1,22.765154246197003,22.272800164159673,22.54033829997993,22.290719823350997,22.84236215043275,23.858986753572154,23.21051934991563,23.575952368408092,22.83274712950936,23.135707795676034,21.918447929903078,21.447975378846984,21.823487126750308,22.00703171833167,22.137953475390123,21.894286104630535,22.57504718029716,22.769862721956766,22.749287980986285,22.240372691228224,21.271678047547734,22.9204492778581,22.898506813343566,23.05279629936714,21.80789695040728,22.411443577444327,22.044984808495922,22.562386241652526,22.54541239953967,21.892750386322245,22.536493654886414,22.457268794673933,21.36678693433999,22.426433205386797,21.705716087597253,22.56359048164135,24.060434166385843,23.613609613208627,21.610065692827888,21.76607784745936,21.874861806143283,21.674139258543697,21.94456251422724,21.867981885795807,24.028924069052426,24.10895095008333,22.54980140072435,22.167180179747696,22.61688376539715,22.36684307444169,22.60393371801163,22.512042463141523,22.925347486001908,22.599731559030644
sp|P05156|CFAI_HUMAN,CFI,22.220347895574232,22.102791507963367,22.166808976402233,22.235081455365012,22.968923446046094,23.06183500346857,23.41318208685242,23.364548688175617,21.85918139059835,22.036659109218796,21.90683292123583,21.749725014588613,22.488063566527952,22.757493687493852,22.540630917100348,22.44237390627311,22.161070563418715,22.374940081555344,22.13515946728028,22.259340877954354,21.863474401878126,22.339903591649307,22.64853650280451,22.442961554351072,22.42032972674243,22.056491902238676,22.133919434585003,22.304842433776432,22.298086081501744,21.83497144850918,21.951954791209417,22.200672163467082,21.682284500385713,21.68551782666667,21.447577461235113,21.75296366155496,22.39779434806744,22.701212135163722,22.197941969659286,22.24995382813777,21.848191263963862,21.589321963143753,21.662135315666777,21.440121494538552,22.581118715982015,22.426152929410407,22.22159991345441,22.267971721246223,22.56465150370073,22.467394772380956,21.999333320304878,22.39133583676771,23.016346341529687,22.416706513061616
sp|P05387|RLA2_HUMAN,RPLP2,18.45809595788047,17.99536396404127,19.942049482755596,19.731950836139923,20.56053815246787,20.716395191964896,18.9198297118471,19.881111275008504,,,,,18.02473623324153,18.48589882719992,,19.329693692616953,19.74810843371235,18.2009098113508,20.283868308869504,18.848907862481965,19.709920247683307,18.75832331244833,18.96810387468316,19.7681500151393,,,,,,19.446190286847187,19.251521059660693,,19.064603526816814,,19.84387150854617,19.96940721712952,19.542427854985966,18.43844176449377,18.42665472091069,18.438572919950662,,,,,19.944375223347553,18.945009208416202,,19.50377816380223,19.014849918751256,20.58028662167763,19.0948924298349,19.832677659718446,19.59898519394202,
sp|P05388|RLA0_HUMAN,RPLP0,,,,,19.40796940886901,19.715624469699748,17.843320273651287,19.128694864020602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P05408|7B2_HUMAN,SCG5,24.311000501664804,24.570532457012813,24.330772068213374,24.30916905091663,25.62580139513937,25.11100974617692,25.4385768505518,25.45685922307677,21.878015980909318,21.57437599611111,22.17375674714807,22.097639965935553,24.771142003084716,24.7898356144893,24.84178790422306,24.22473576894263,24.803368390031828,25.14362898619368,24.83165717315761,25.351742509556292,24.04009712048198,24.362195420923253,23.032086234401472,23.812761151272262,22.785191583717932,23.59498706544585,23.844011374371835,22.756940328928884,22.301580464151503,23.392427370052612,23.373869231453682,21.796117542240264,22.89890183374739,23.028815313731293,23.97381239833182,24.137827718292108,23.036092830800662,22.776415505038756,23.054599297293247,23.13647726413184,22.930100363167366,23.06396396793374,22.667825527840645,23.232281651774485,23.295873137762104,23.661213926360336,24.2553316696198,24.475433842246034,24.20226631267696,23.94978054108213,24.21942347059891,23.347858807352974,22.972606937988832,24.05627400998203
sp|P05452|TETN_HUMAN,CLEC3B,23.520368854858166,23.72721085042044,24.123508715425828,24.253517328214294,25.497802167941188,25.397040988637904,24.668101929600574,24.646515480911287,21.745433134679264,21.71759034618112,21.58305153650866,21.508298414896885,23.727704176960586,23.62726758902168,23.543371666915352,24.168153659893918,24.51301241855096,24.394213211489763,24.363185595900642,24.310512717153685,23.999130094575506,23.630850938862114,23.742079230666057,23.962984319442533,22.716810312131628,23.822965955900635,22.99552978478665,23.102697541502028,22.904115795474112,23.412829147377664,23.486294875426616,22.960723601911727,24.083829440349938,24.17435441205556,24.204217384659596,24.007110822365156,23.835347410363372,23.678318592323393,23.16033024545439,23.00937019276747,22.440634344700307,22.579371117906785,22.246665257395474,22.51844791320691,23.080951783063792,23.872988408613573,23.387429793754777,23.375295280713114,23.041610962823512,24.123136819513327,23.30169919542966,23.046604197923052,22.75426779221872,22.78110849792945
sp|P05543|THBG_HUMAN,SERPINA7,21.40436152760854,21.35230314519278,21.531447469823977,21.379344176256556,22.342372054341357,22.607843200381822,22.50648322206824,22.433298283506698,21.445605069926657,21.659965841317778,21.711242745212687,21.456640909624266,21.766235038171864,21.887155569466838,21.981743992774103,21.725300792097727,21.973083211291335,21.967651378702723,21.922681346517265,22.072815448722807,22.053691631516756,21.898228418347593,22.063792528147793,22.452178068066193,21.79932657556564,21.830950446451254,21.88742580910002,22.1996087715049,21.579291676656744,20.951805239938334,21.813882217208555,21.920022278046513,21.323694592882077,21.276913879694575,21.530741164981233,21.854601441794035,22.06084834224515,21.793886464698232,21.652096758426623,21.5778306060218,21.4421187409982,21.384910374480548,21.304194547472083,21.103917460812035,21.95256645464655,21.712766121170887,21.749648549699078,21.298986180271577,21.908415119550945,21.896598276414647,21.948378796823853,22.281121457258518,21.89932427317777,21.80380015118361
sp|P05546|HEP2_HUMAN,SERPIND1,22.469103464343842,22.367997070785595,22.213461469825056,22.091200128454535,23.094535306075596,22.982229506312194,23.26229720270792,23.36575040283555,21.645864810887037,21.26119422939888,21.305759479345692,21.83189236735901,22.385037217155954,22.028535230432777,22.395590085853588,22.37354673181673,22.5807322998159,22.634134759780558,22.571299513365048,22.530886832997133,22.86299028767067,22.916744318504648,23.17156825394717,22.755756543144027,22.347833143042614,22.11358536013314,22.609188365683558,21.780348162662648,22.416380914317944,22.536379581261958,22.214984308475742,22.3041938319844,22.131599662944303,22.625089362771966,22.593587072117888,22.816655709959203,21.538294614512214,22.240506984480195,22.06660579655165,22.154998216055436,21.51213375873532,21.785807687382466,21.693172517275062,21.569692133638817,22.768237917304873,22.3441442186916,22.58778167329684,22.501197173940295,22.791061331116694,22.53356414434817,22.302414388760866,22.555937264278946,22.76892538680855,22.236711785409966
sp|P05783|K1C18_HUMAN,KRT18,19.005785653764452,19.16425085810773,20.589444542950897,20.702356870337592,22.395612007622322,22.233238660463435,21.078501172019337,22.093349260767244,18.63678667907042,19.3022514496441,18.55210022034345,20.206077767135735,19.207684310809096,18.979989644644352,19.149426268525332,20.03277789108492,20.487980290273967,19.414115391578857,20.909753778782324,19.697466520987657,20.602631499308465,19.20482889401394,19.96055649578898,20.58878009640969,19.78069442369923,20.383707336809753,19.235396853811114,19.333206860055558,19.64061455811191,20.621719401802746,20.370261301448785,19.760261273683533,19.66436931257404,19.582845179492033,20.61161836344562,20.478124634211206,19.94697843995271,18.81679336433582,18.956920707191873,19.033473671748503,,,,,20.583805759826,19.695410497101847,19.167916802581573,20.78574145991961,19.87902524366481,21.15993147561775,19.656701341263084,20.190044966392808,20.33519659386953,19.532297806260196
sp|P05787|K2C8_HUMAN,KRT8,21.005898638263545,21.15459699699051,22.360112441025624,22.39242693350021,22.350261526818215,22.361555923753475,21.02865716176838,22.187859616668664,20.09305368303486,20.399538257236713,20.010433599943582,21.276913879694575,19.836476307649647,19.876632245201318,20.031530408387106,21.186676862019354,21.371311396577333,20.584006403803738,21.660818856739347,20.75038867849878,21.615969590403953,20.234572282738867,20.781819632432548,21.369913057950985,20.31455750338928,20.871794077546685,20.1171363010023,20.039114361484213,20.23869586844949,21.071810654779178,20.91756807386474,20.338946785232586,20.91938983603566,20.598539917627175,21.825918266262516,21.833926449331397,20.748504061621116,20.02865033305459,19.72816947851843,19.737535875524028,19.40152622126281,19.502964635273937,19.543489095297268,18.960254712629855,21.530512761753705,20.52532013634738,20.12084677488941,21.671345986288564,20.718698942473942,22.1494114868331,20.683582320616235,21.003975768942517,21.267692005711787,20.483896387775665
sp|P05937|CALB1_HUMAN,CALB1,,,,,18.953629067931317,19.924643945945522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P05976|MYL1_HUMAN,MYL1,17.934940653705503,18.365694606397284,19.526028723917886,20.031614545617483,20.963433020988802,20.602631242912878,19.64784739278526,20.55686672820716,,,,,18.31858211176898,18.902883541495346,,19.599511031885854,19.864396733959477,18.342976861339675,19.77773222814036,18.811323482021276,,,,,18.84451123939546,19.76720881043836,18.917780374633256,18.697798558373698,,19.374100789129727,19.259695934566473,,,17.559509044071007,19.8151568715289,20.221777581236225,18.81145374393107,18.285179762703912,18.554875343051336,18.57001452749803,,,,,19.84288495144618,19.611139204462926,,19.15165547653402,19.13207877682964,20.84951111388137,18.72108825105445,19.866420597237237,19.75016874620811,18.303952826001836
sp|P06307|CCKN_HUMAN,CCK,,,,,21.836596051048062,20.915308159734142,20.214904814425854,20.61951731518663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P06310|KV230_HUMAN,IGKV2-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07826046190867,,,,,21.54375082272396,,,20.905016194054543,
sp|P06312|KV401_HUMAN,IGKV4-1,22.21259567128615,22.063157468146507,21.561887119348718,21.529432035021376,23.415057323644263,23.454333466140238,23.475656290378016,23.667930655965474,23.024939147850585,23.29196157812048,23.101423941614396,22.885657438472986,21.821608300377996,21.966158384591132,21.898269529381714,21.950671954984273,21.896420820892907,21.886685465660435,21.357808371813988,21.802458994900828,21.057627436255345,21.375669804562644,21.20206728089829,21.044335331482536,22.15972778821209,21.886175199644576,22.006030742352433,22.16780365544557,22.55445945107888,22.372525442721095,22.089595188123536,22.458038226276045,21.68697571506834,22.47237015708072,22.31660603836536,23.177934010561064,22.342170722310655,22.594051972350037,21.87365788889546,22.123696604643253,22.539104446332075,22.42657170535389,22.505723942303458,22.369170573522176,23.602903997462025,22.688038643098185,21.780346977130932,21.92691066659151,22.99855055142798,22.051049459285935,23.130157924040127,22.971768070748595,23.39422878894182,23.266758308064887
sp|P06396|GELS_HUMAN,GSN,25.768240164258938,25.797781573527878,25.74879033170401,25.609529969069552,26.93682331941985,26.68956582893519,27.089744579369125,27.194634857969785,24.47815077799891,23.952820633952943,24.295948217865575,24.454315684066366,25.33508556029938,25.24787659770098,25.497756437004117,25.315375295668357,25.88039666392039,25.905622560241753,25.6887302331946,25.986828279528194,25.88837181667001,25.964177099879983,25.719251602857167,25.89233568652398,25.187482199639142,25.312862950595143,25.483034690504592,25.033276499778207,25.195377579835384,25.390944275019333,25.568684061119857,24.982288020437625,24.998556962111014,25.12367773439646,25.28299785589617,25.072415974164223,24.122069434419416,25.217791151767877,25.022667777584264,25.02722749035286,24.667038857497143,24.812113816445443,24.682175505735046,24.87055322206053,24.588742508055198,25.30949209990603,25.627540014308106,25.701939510025813,25.366147365020428,25.220774197111098,25.801382332305973,25.469638746519234,25.279163869998172,25.730747331808097
sp|P06576|ATPB_HUMAN,ATP5F1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.620093480747894,19.863885663780795,,,,,,,,,,,,,,,,,,
sp|P06681|CO2_HUMAN,C2,21.050023978509294,21.19337627047307,21.144891551630995,21.25413828847717,21.892214874004647,21.922671913920787,21.756560693268035,21.865790401853612,20.641263513811147,20.744359666231844,20.85949850664017,20.82569842191513,20.580367472271433,20.845397225193803,20.80167886086587,20.80350640710859,21.140247014583963,21.098350714096753,21.043488625433078,20.97651080752235,21.038721807072253,20.984192227427545,20.802981332460394,21.41344829461777,21.079091597797,21.281593417109153,20.816046674122074,21.145323757055145,20.6914130236092,21.068083759928793,21.276913879694575,20.843118551944023,20.42184670902867,20.701640242012672,20.44420798464285,20.179830235374663,20.92260860469627,20.580442387885157,20.506504374198887,20.644499322099623,20.368455773613764,20.26733719431973,20.294116703072966,20.273567366078044,20.97877797980574,20.91030803617419,20.715547429878768,20.730708700151947,21.24874803187726,21.19464479314279,20.880321613333013,21.501940968537422,21.27151929280079,21.325244166043213
sp|P06703|S10A6_HUMAN,S100A6,,,,,21.687957834346044,21.664847069789392,20.43156372180235,21.834182270226876,,,,,19.72453462101042,19.29471934088422,19.643821742059888,,,20.572243971497972,19.930313690629905,20.701506867348307,,19.863998741475342,20.264547472833986,,,,,,,,,,19.90629334089325,19.794839650644693,,,,,,,19.420752883777773,19.76163836263737,19.182726081877995,18.768255772995783,,19.999633159946928,19.455297447653923,,20.242063491148667,,20.058576249607736,20.392271079453,20.654169128431665,19.90320281448914
sp|P06727|APOA4_HUMAN,APOA4,24.39758735228567,24.15427213142457,23.735841074238134,24.475668200131402,24.30755979890345,24.231537498787212,24.085540226490384,24.22984575746136,23.73376399218038,23.318146718304924,23.580381624742667,23.290186456828067,23.452469484924663,23.53989534346235,23.458334276744452,23.913075272817416,24.97655043615621,25.091846727911808,24.6810762102179,25.120626132337367,24.548282681768455,24.666040374304366,24.13247415182866,24.67455756523989,24.077595647059155,24.30162890680727,24.214163042531514,23.87250982270107,22.913730872655364,23.21596336511364,23.636953674284275,22.516568757077483,23.565184053267096,23.433996059803455,23.70667135655781,23.754168077855844,23.911216550752094,24.29321188534016,23.741688266299395,24.0527808426131,23.392886139407718,23.46809459231962,23.53941942311004,23.462199656625803,23.741218720948805,23.43465926773538,24.389170957563685,24.443679872888456,24.341587723464844,24.433288512991417,24.34216751457511,24.242320049287656,24.24464765013706,23.797020051642654
sp|P06732|KCRM_HUMAN,CKM,18.359168395831546,18.635288870921134,19.852890518474936,19.779739943946137,20.70756005400073,20.698586784775692,19.546640676830283,20.54274916238383,,18.914684506365735,18.0526205551769,19.727162732874977,,,,,19.619260662846266,19.342189086406627,19.555780218088824,19.406032855134153,,,,,,,,,,19.96371829940298,19.39458125671458,,19.529823440356548,18.98975044153705,19.7652997740361,19.37032822489768,,,,,,,,,19.802055772119857,19.356535943118345,18.490603278570877,19.61162488332448,19.485993845124472,20.191326212781647,19.1019280857088,19.66945855627976,20.17320716168171,18.880218515904705
