Protein,Gene,ALS_1_T1_MaxLFQ_Intensity,ALS_1_T2_MaxLFQ_Intensity,ALS_1_T3_MaxLFQ_Intensity,ALS_1_T4_MaxLFQ_Intensity,ALS_2_T1_MaxLFQ_Intensity,ALS_2_T2_MaxLFQ_Intensity,ALS_2_T3_MaxLFQ_Intensity,ALS_2_T4_MaxLFQ_Intensity,ALS_3_T1_MaxLFQ_Intensity,ALS_3_T2_MaxLFQ_Intensity,ALS_3_T3_MaxLFQ_Intensity,ALS_3_T4_MaxLFQ_Intensity,ALS_4_T1_MaxLFQ_Intensity,ALS_4_T2_MaxLFQ_Intensity,ALS_4_T3_MaxLFQ_Intensity,ALS_4_T4_MaxLFQ_Intensity,ALS_5_T1_MaxLFQ_Intensity,ALS_5_T2_MaxLFQ_Intensity,ALS_5_T3_MaxLFQ_Intensity,ALS_5_T4_MaxLFQ_Intensity,ALS_6_T1_MaxLFQ_Intensity,ALS_6_T2_MaxLFQ_Intensity,ALS_6_T3_MaxLFQ_Intensity,ALS_6_T4_MaxLFQ_Intensity,ALS_7_T1_MaxLFQ_Intensity,ALS_7_T2_MaxLFQ_Intensity,ALS_7_T3_MaxLFQ_Intensity,ALS_7_T4_MaxLFQ_Intensity,ALS_8_T1_MaxLFQ_Intensity,ALS_8_T2_MaxLFQ_Intensity,ALS_8_T3_MaxLFQ_Intensity,ALS_8_T4_MaxLFQ_Intensity,ALS_9_T1_MaxLFQ_Intensity,ALS_9_T2_MaxLFQ_Intensity,ALS_9_T3_MaxLFQ_Intensity,ALS_9_T4_MaxLFQ_Intensity,ALS_10_T1_MaxLFQ_Intensity,ALS_10_T2_MaxLFQ_Intensity,ALS_10_T3_MaxLFQ_Intensity,ALS_10_T4_MaxLFQ_Intensity,ALS_11_T1_MaxLFQ_Intensity,ALS_11_T2_MaxLFQ_Intensity,ALS_11_T3_MaxLFQ_Intensity,ALS_11_T4_MaxLFQ_Intensity,Control_1_MaxLFQ_Intensity,Control_2_MaxLFQ_Intensity,Control_3_MaxLFQ_Intensity,Control_4_MaxLFQ_Intensity,Control_5_MaxLFQ_Intensity,Control_6_MaxLFQ_Intensity,Control_7_MaxLFQ_Intensity,Control_8_MaxLFQ_Intensity,Control_9_MaxLFQ_Intensity,Control_10_MaxLFQ_Intensity
sp|P01034|CYTC_HUMAN,CST3,424171904.0,402312704.0,375146336.0,405297024.0,729914750.0,618795010.0,518388032.0,480013216.0,135790576.0,117079800.0,114226256.0,95816720.0,438822656.0,482357440.0,433752032.0,431760864.0,441710656.0,454909024.0,399485984.0,392759776.0,264581920.0,270400800.0,319075904.0,240836048.0,205287792.0,186676224.0,184194624.0,210056832.0,353227776.0,303639168.0,319276608.0,267868592.0,193155488.0,271687648.0,196487264.0,148417968.0,260221344.0,253070928.0,198114400.0,191084656.0,219957184.0,203953760.0,190410480.0,243195360.0,230636512.0,289778304.0,337646080.0,356360992.0,249796864.0,257315824.0,381974912.0,218640208.0,280040768.0,252784576.0
sp|P01042|KNG1_HUMAN,KNG1,20050510.0,15119213.0,14629642.0,14423279.0,15299469.0,16635398.0,15585895.0,15550020.0,18952996.0,14348425.0,15592187.0,17687656.0,15880859.0,16582780.0,16719625.0,20188354.0,16826996.0,18989900.0,16916502.0,15277337.0,20446012.0,22165356.0,24685324.0,22540230.0,17996466.0,14894169.0,17159710.0,16004315.0,23466804.0,21311066.0,19341300.0,22375322.0,14110051.0,14952633.0,11103216.0,12551168.0,24915320.0,29788608.0,24502644.0,24439548.0,19745976.0,20861718.0,21073062.0,18817506.0,21285388.0,14912086.0,16930076.0,13924127.0,21383020.0,17888992.0,13953305.0,17116790.0,24964176.0,15556924.0
sp|P01127|PDGFB_HUMAN,PDGFB,0.0,0.0,0.0,0.0,840486.75,685838.1,502535.44,592168.94,,,,,0.0,0.0,1265825.2,979944.8,0.0,0.0,0.0,0.0,711756.6,786304.8,563990.4,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1129463.1,770984.6,0.0,714773.44,775286.1,636400.1,0.0
sp|P01178|NEU1_HUMAN,OXT,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01210|PENK_HUMAN,PENK,9457268.0,9151275.0,10131045.0,9589596.0,8762872.0,9845525.0,11805587.0,10950096.0,1878778.9,2101503.5,1886953.9,1979040.2,10328328.0,9687718.0,10330345.0,9737821.0,14949428.0,11200516.0,14616312.0,12420056.0,6415849.5,6156840.5,6267760.0,5177161.0,3617420.5,3462901.8,4274114.5,3257837.8,0.0,0.0,0.0,0.0,3796490.5,3911183.5,4770829.0,4517194.5,5626179.0,5853651.0,6230965.0,6469147.0,4857830.0,4975367.5,4440295.0,6216561.5,4258779.5,8082249.0,5543743.0,6515349.0,5852743.5,7051396.5,7566342.0,3672107.2,2965741.2,4878157.0
sp|P01303|NPY_HUMAN,NPY,904121.8,996632.56,1075618.8,1025291.8,2250463.2,2548005.0,1081990.5,1089704.0,,,,,894221.8,1180188.6,929460.9,1496350.0,2453855.5,1815149.2,2383833.8,1633275.9,1261476.1,1134089.4,876086.06,1512411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785300.5,564132.75,1486623.6,1713810.9,734722.2,198482.52,668838.0,601919.56,0.0,0.0,0.0,0.0,841343.9,1047434.44,788215.3,998160.75,717615.94,968937.0,860359.2,735807.06,848298.44,518941.1
sp|P01344|IGF2_HUMAN,IGF2,0.0,0.0,0.0,0.0,589314.3,605544.9,459670.12,560199.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01591|IGJ_HUMAN,JCHAIN,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,7741171.0,410342.16,618592.5,0.0,0.0,0.0,0.0,2182252.5,1050798.9,1308323.1
sp|P01593|KVD33_HUMAN,IGKV1D-33,0.0,0.0,0.0,0.0,2392204.5,2741150.0,3338104.8,3242546.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01597|KV139_HUMAN,IGKV1-39,0.0,0.0,0.0,0.0,1131056.8,1031700.75,1189926.5,1099670.2,9776434.0,9653437.0,7663434.0,6635103.5,3317120.2,3694088.5,1485015.1,1502662.8,,,,,1797508.6,1871595.0,3208061.8,2246351.8,4957607.0,3226946.0,3459435.8,7516876.0,0.0,0.0,0.0,0.0,5550739.5,4042499.2,1868301.9,0.0,7360074.5,6459845.5,4202724.5,4895220.0,4292207.0,3232337.0,2512135.0,1451265.5,5934567.5,4836108.5,2512222.5,3236685.8,3301168.5,2747572.8,4621548.0,2483116.5,5664566.5,4464149.5
sp|P01599|KV117_HUMAN,IGKV1-17,,,,,,,,,8969902.0,8196243.0,10624122.0,10612833.0,2860783.2,2653366.8,2861490.8,2587762.8,,,,,,,,,1574566.5,1987137.9,1531947.1,1324731.5,,,,,1808753.5,1749589.1,1784772.6,1263470.1,2794314.0,2547574.8,2520476.5,2481118.2,2432898.5,1834303.6,2259882.2,1602795.0,6268155.0,1989810.0,1161928.2,1356450.9,1840977.5,1542471.9,2320998.8,2744021.8,2900939.8,2260462.2
sp|P01601|KVD16_HUMAN,IGKV1D-16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P01602|KV105_HUMAN,IGKV1-5,4382650.0,4699747.5,4010597.0,4125957.0,3195190.5,3074401.5,4757289.0,4154353.5,7638145.5,4825760.0,8507850.0,5844638.5,7644458.0,8102465.5,8278217.0,7182998.5,0.0,3697553.8,0.0,3835668.0,0.0,0.0,0.0,0.0,3710968.0,4574902.0,4846568.0,3299062.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899272.0,5251708.5,6302270.0,5412221.5,5002188.5,4711916.0,4963038.5,5487402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01619|KV320_HUMAN,IGKV3-20,48653768.0,46062920.0,39492896.0,47506452.0,36675952.0,30310440.0,50002992.0,51651048.0,67815048.0,66876128.0,59818420.0,40906588.0,35209020.0,40448148.0,35032492.0,36733216.0,27677376.0,30938716.0,22488476.0,28600564.0,25706284.0,19321482.0,28683538.0,18405456.0,36491116.0,34449200.0,25608958.0,37332844.0,33817336.0,36053384.0,34952044.0,51643008.0,49137468.0,40147180.0,37335360.0,21668144.0,38832248.0,40706244.0,37869916.0,34244916.0,32744790.0,24472110.0,27489894.0,20263948.0,88093008.0,46922244.0,29455090.0,15934814.0,32018512.0,32995628.0,51962900.0,40806140.0,55963464.0,53734060.0
sp|P01624|KV315_HUMAN,IGKV3-15,,,,,,,,,,,,,18495980.0,19151422.0,18020232.0,19809624.0,,,,,,,,,10574769.0,13006210.0,12322710.0,11872594.0,,,,,,,,,,,,,2841971.8,4044972.5,11612139.0,11040722.0,,,,,,,,,,
sp|P01700|LV147_HUMAN,IGLV1-47,6166357.5,5880883.0,4936456.0,6105696.0,8588706.0,7613299.5,9034135.0,8652297.0,11953064.0,13674144.0,13806973.0,9803085.0,8538957.0,8766558.0,9446655.0,10251394.0,4905135.0,6554116.5,5408079.0,5073414.0,3764866.2,4232897.0,5882072.0,4174289.0,11084465.0,9001859.0,7652063.0,11880136.0,14230906.0,12151963.0,12101243.0,16101517.0,10930252.0,9508149.0,7751610.5,5922991.0,14008719.0,11312680.0,10299198.0,11097431.0,9129122.0,7545505.0,8455317.0,7031915.0,31832136.0,10474384.0,10721353.0,8124608.5,8823869.0,1267051.2,13848855.0,8467765.0,13720874.0,11262896.0
sp|P01701|LV151_HUMAN,IGLV1-51,3422431.8,3467081.5,3505813.5,3427489.5,7512666.0,5934011.5,8140913.0,8799024.0,3337460.5,2303328.8,3083061.8,2586467.2,3703468.2,5448131.5,0.0,6136939.5,4979234.5,3712137.5,4401276.0,3878499.0,3816206.5,3607937.8,1618199.5,0.0,0.0,0.0,0.0,0.0,0.0,8405427.0,8235058.5,3420446.0,2143214.8,1840740.9,6110104.5,4975019.0,8043222.0,6363357.0,7462400.0,4837028.0,5375554.5,5347896.0,0.0,5510942.5,12764953.0,3073478.0,6420291.0,4004160.0,6507443.0,0.0,8384506.5,5991689.5,6645239.0,7687568.5
sp|P01703|LV140_HUMAN,IGLV1-40,0.0,0.0,0.0,0.0,760980.75,750958.9,0.0,783991.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01704|LV214_HUMAN,IGLV2-14,,,,,942055.2,704493.06,871635.1,876580.7,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01705|LV223_HUMAN,IGLV2-23,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01706|LV211_HUMAN,IGLV2-11,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429930.5,0.0,4680708.0,3779203.5,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5076255.5,2635888.0,2725048.8,0.0,0.0,1704276.0,3668054.8,2313397.5,0.0,4432402.0
sp|P01709|LV208_HUMAN,IGLV2-8,,,,,15304557.0,11659151.0,16471418.0,15443332.0,11403187.0,9195891.0,9698419.0,9461206.0,9335740.0,9996515.0,8705597.0,10926440.0,3510129.0,5202674.5,4008368.2,4566508.5,,,,,4144830.0,4992158.5,4253108.0,4411034.0,5569110.5,8250926.5,11445575.0,6293221.0,6446153.0,5326333.5,6991237.5,4490364.5,17854224.0,11423435.0,12580557.0,13257258.0,8151788.0,9506108.0,8267785.5,6814183.5,24449294.0,5177816.0,7210109.5,5384223.5,11689434.0,7736035.5,11626298.0,9252288.0,12058510.0,15338089.0
sp|P01714|LV319_HUMAN,IGLV3-19,0.0,0.0,0.0,0.0,305683.34,325888.38,332181.94,420687.1,0.0,0.0,0.0,0.0,0.0,1303904.2,1490498.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487116.78,788734.0,1355363.1,1672213.6,514676.6,2136541.2,2015660.5,1503981.8,0.0
sp|P01717|LV325_HUMAN,IGLV3-25,,,,,1594191.0,1767174.6,1940403.9,1989762.4,1406490.0,1257608.9,1664994.8,1139942.8,,,,,,,,,,,,,1596917.6,2022026.6,1662545.8,1491740.8,1081711.4,1369803.0,1700199.2,1742117.1,,,,,,,,,1356720.1,1138049.6,1354721.5,1248360.9,4597715.5,1033381.1,1918981.9,1009250.0,1510654.6,1021549.1,2976230.2,2066168.4,2094442.6,2499898.0
sp|P01721|LV657_HUMAN,IGLV6-57,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01742|HV169_HUMAN,IGHV1-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P01768|HV330_HUMAN,IGHV3-30,16570412.0,15269001.0,13753810.0,12870272.0,17744316.0,16278476.0,20986724.0,20433778.0,22538952.0,23705338.0,22032558.0,19009532.0,13683232.0,12788058.0,11098593.0,29714076.0,10053812.0,10109964.0,8722972.0,11072262.0,9237328.0,7438598.0,7758813.0,9866552.0,21202572.0,15350564.0,15429574.0,22913006.0,18857690.0,16992722.0,24826036.0,23391528.0,18637672.0,14413622.0,18568132.0,15936748.0,23462830.0,17557690.0,20540794.0,20339920.0,18521954.0,18459492.0,16412778.0,15496283.0,49651524.0,19261886.0,15445227.0,9934172.0,25407652.0,20322330.0,25716520.0,15392383.0,30162702.0,28057628.0
sp|P01780|HV307_HUMAN,IGHV3-7,10175311.0,10350966.0,10366116.0,9703245.0,17154048.0,16719121.0,18915006.0,17984296.0,23715986.0,13436145.0,22922406.0,20121822.0,7529114.0,8326651.0,5284063.0,7144318.5,9029633.0,9923479.0,9973641.0,11058344.0,,,,,12998216.0,10704010.0,6582691.5,12416579.0,9170753.0,10105614.0,9214751.0,10193245.0,10819625.0,10351358.0,13271372.0,12720422.0,23605440.0,17988446.0,14674399.0,15073506.0,12434165.0,11773760.0,12031583.0,10387067.0,33366056.0,9403874.0,10491706.0,4499255.0,18298630.0,13926667.0,20638612.0,12703278.0,16892756.0,18593038.0
sp|P01814|HV270_HUMAN,IGHV2-70,,,,,308026.53,361663.25,0.0,528634.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01817|HV205_HUMAN,IGHV2-5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P01834|IGKC_HUMAN,IGKC,330469792.0,351050496.0,359146496.0,347813632.0,457327232.0,387868064.0,422877184.0,414382688.0,368870496.0,262719648.0,343433408.0,242128944.0,304182112.0,279561568.0,294287968.0,320718336.0,294380544.0,321640736.0,240717440.0,256703728.0,196682640.0,209987936.0,315045888.0,247635888.0,288247456.0,283352448.0,275159872.0,272713088.0,275087328.0,241368432.0,278916544.0,407622432.0,325728384.0,298642752.0,283376096.0,273725600.0,384967328.0,390604224.0,334077888.0,241088272.0,224538080.0,276522848.0,254041424.0,198914384.0,746879040.0,325272128.0,231768544.0,136915712.0,267682640.0,233876640.0,411900768.0,363570784.0,397887264.0,373182272.0
sp|P01857|IGHG1_HUMAN,IGHG1,274322080.0,243881472.0,267780688.0,260103136.0,326903424.0,312903936.0,374002496.0,361996448.0,527549088.0,370802048.0,408768032.0,293474944.0,418438912.0,392692672.0,355105920.0,452396768.0,219952080.0,227592928.0,214956720.0,215738176.0,359507840.0,274026464.0,366563200.0,314575488.0,262172528.0,288487392.0,247061360.0,242699872.0,276355968.0,231978752.0,334597184.0,391779296.0,405906784.0,435100832.0,405650656.0,264504528.0,602167810.0,495822560.0,453396800.0,407620576.0,241783072.0,207454384.0,233857632.0,192164192.0,196724512.0,234272032.0,297206304.0,228558608.0,291478336.0,341257632.0,392954112.0,449244672.0,608032960.0,379869952.0
sp|P01859|IGHG2_HUMAN,IGHG2,124451336.0,118542016.0,125977176.0,118314320.0,223611136.0,153628896.0,189615632.0,183552976.0,184436704.0,190369856.0,171455488.0,114967088.0,65138028.0,68458920.0,61827584.0,62169712.0,208831360.0,173839008.0,182543392.0,159141504.0,80763528.0,65306484.0,111955544.0,75983496.0,126551144.0,99885896.0,74967112.0,97318640.0,204631472.0,198642192.0,241991040.0,196732320.0,175786080.0,203577344.0,126120000.0,106171312.0,104023864.0,116462672.0,84255688.0,82102632.0,162057424.0,157111168.0,148111584.0,121832600.0,415722144.0,245061568.0,150379216.0,27214350.0,187525408.0,146811920.0,278031488.0,106994376.0,229861568.0,286115168.0
sp|P01860|IGHG3_HUMAN,IGHG3,22918794.0,22131932.0,16332054.0,20107168.0,10450273.0,8846535.0,11137608.0,10125459.0,13357665.0,10872337.0,14246607.0,0.0,9222747.0,8631977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12948934.0,11670284.0,13301224.0,14092678.0,6966560.5,5861177.0,5553646.0,0.0,12687995.0,13461689.0,0.0,0.0,9803480.0,7425396.0,7168712.0,0.0,19208122.0,8612061.0,7855140.5,0.0,10922161.0,0.0,8980765.0,0.0,10580600.0,11786910.0
sp|P01861|IGHG4_HUMAN,IGHG4,20946432.0,19575832.0,31099970.0,21436704.0,13692550.0,14004981.0,18779562.0,16982198.0,51443156.0,38599860.0,50993196.0,56800776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19693758.0,11604281.0,20010296.0,18715880.0,19179640.0,25944090.0,20159926.0,46956904.0,52562332.0,68840768.0,84716504.0,23795536.0,23240066.0,24442626.0,20840272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33832056.0,20708910.0,32662926.0,29852372.0,8750419.0,3816109.8,57482884.0,33057096.0,18428070.0,26276668.0
sp|P01871|IGHM_HUMAN,IGHM,961713.7,774542.6,688640.8,638323.3,1643375.9,1204335.8,1061938.6,1167227.5,2745195.8,2816357.8,2705432.5,2479132.8,899613.1,920809.75,767077.44,794698.3,372423.5,521084.9,520978.2,606477.8,1065519.2,906622.44,1176020.2,1063290.5,2169913.5,2372267.2,2316191.2,1906156.5,,,,,2241177.8,1622067.1,1796784.8,2143485.2,983621.75,1023540.8,950049.75,1137627.1,1431749.5,1336638.4,1724915.4,1074241.1,81846080.0,1103787.2,911351.1,701719.94,1589283.8,1332491.4,1003560.3,3070310.2,3058326.5,2365379.5
sp|P01876|IGHA1_HUMAN,IGHA1,96206432.0,93499584.0,89296392.0,97193672.0,181567344.0,144661984.0,156282240.0,158732768.0,117268256.0,89086464.0,120668648.0,115684912.0,30812950.0,31277284.0,32654284.0,35820904.0,34773124.0,31571126.0,29967678.0,32501802.0,40834732.0,37188956.0,26887360.0,47590756.0,182756912.0,183334800.0,166264576.0,151464608.0,84055648.0,100659936.0,103308376.0,125864784.0,85068992.0,73693720.0,85266760.0,83348208.0,63553652.0,53941208.0,48876300.0,45792056.0,60544052.0,58148308.0,63464536.0,56717584.0,79890328.0,107649208.0,57227236.0,67857192.0,71989488.0,33496146.0,123023432.0,65025316.0,151206848.0,92365280.0
sp|P01877|IGHA2_HUMAN,IGHA2,0.0,0.0,0.0,0.0,9092122.0,7842285.5,7302039.5,8330045.5,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P01880|IGHD_HUMAN,IGHD,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1858160.0,1256277.9,682847.25,497406.94,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
sp|P02042|HBD_HUMAN,HBD,,,,,926879.56,1403423.5,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
sp|P02144|MYG_HUMAN,MB,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
sp|P02452|CO1A1_HUMAN,COL1A1,1900425.8,1788948.6,1924154.9,2003959.6,1541486.0,1629710.5,1777893.6,1994620.8,695985.8,1086594.5,840827.56,717926.4,1746614.1,1506439.1,1520755.0,1799888.6,2439638.8,2088155.2,2045887.9,2081700.6,1805874.9,1468106.0,1518128.6,1800603.8,33655032.0,43817608.0,43663008.0,41775236.0,17548324.0,14835997.0,16002665.0,15753223.0,1235178.8,972687.75,1191005.8,1357862.1,5719303.5,5705424.0,5651837.5,4864577.0,1221680.4,1277009.8,1083540.4,1104534.1,3092904.8,2517891.8,2909358.8,2206750.8,2361867.8,2898594.5,3790981.2,2827920.2,2197839.2,2603343.5
sp|P02461|CO3A1_HUMAN,COL3A1,589221.1,774654.06,840118.8,912993.2,586435.1,770992.1,591270.75,351638.97,,,,,740501.5,483616.1,629919.44,534244.06,689233.7,908859.7,735662.6,903895.25,516482.28,597799.1,730761.6,614363.06,569656.2,902902.8,690764.9,537673.5,0.0,528111.25,489116.12,0.0,407146.72,251895.23,343182.62,494734.56,480353.03,500742.53,542290.3,424135.1,361405.38,299715.38,343422.44,373556.72,871872.56,693222.56,480599.94,511203.53,690126.56,650637.2,739648.75,811116.2,0.0,485296.25
sp|P02511|CRYAB_HUMAN,CRYAB,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp|P02545|LMNA_HUMAN,LMNA,164393.56,163770.83,455500.0,591903.3,688992.2,711405.4,165505.92,449996.0,,,,,0.0,0.0,0.0,0.0,508672.88,0.0,836188.5,243628.88,767294.75,222254.38,489399.28,670896.1,722698.44,1125066.4,454346.7,556294.2,484269.53,671153.06,541481.0,683138.6,251637.16,132499.9,472277.16,444095.03,705851.1,256613.94,251407.62,171695.06,,,,,912615.25,167989.28,0.0,465166.3,345527.9,861183.75,227520.64,396219.5,568834.6,243434.92
sp|P02647|APOA1_HUMAN,APOA1,198573136.0,179000400.0,170070176.0,173808032.0,179359360.0,155007376.0,163251152.0,165055168.0,510040704.0,298937632.0,361380032.0,301304416.0,169575744.0,178299392.0,161044848.0,170378384.0,231411072.0,278160128.0,216197152.0,289091072.0,282156800.0,265043536.0,297125408.0,298968288.0,382596832.0,380654080.0,351329216.0,362977024.0,333618208.0,337131008.0,337950240.0,322174016.0,186097136.0,170475632.0,187213120.0,163213472.0,247085792.0,269498752.0,229273616.0,248218512.0,237687120.0,211686816.0,217405232.0,195950160.0,358482688.0,184280944.0,299980992.0,186720720.0,271848448.0,234101376.0,252614640.0,320393632.0,408965888.0,251851040.0
sp|P02649|APOE_HUMAN,APOE,233519680.0,259667376.0,218798512.0,229661568.0,303852896.0,253398448.0,323343200.0,325954240.0,65246376.0,50196364.0,59783728.0,60285888.0,241221424.0,222132720.0,247911360.0,229319424.0,279698752.0,299419968.0,281763520.0,303063072.0,245705792.0,258090384.0,166344304.0,222689552.0,159965152.0,188721472.0,207278576.0,148280336.0,103605184.0,142151904.0,125202480.0,72785056.0,109653728.0,103001216.0,149619856.0,140032704.0,106222664.0,114302016.0,135842384.0,126343616.0,92874248.0,93262920.0,96550112.0,112997256.0,87962624.0,177023280.0,216843664.0,257040992.0,192172272.0,213797232.0,241025520.0,114577496.0,119182120.0,175080320.0
sp|P02652|APOA2_HUMAN,APOA2,81281736.0,72921056.0,74687344.0,74006744.0,74998272.0,67773144.0,74119096.0,72302216.0,110326024.0,68191048.0,111819792.0,102808184.0,92625504.0,92525696.0,94714736.0,89363784.0,106438016.0,112824992.0,99773432.0,111339408.0,102023232.0,94109448.0,53252748.0,109148904.0,92177288.0,141622928.0,116247808.0,80757768.0,75242528.0,110810328.0,112279352.0,74468192.0,47814064.0,44072500.0,77945952.0,80622824.0,85912368.0,70042152.0,77994696.0,88228800.0,100303768.0,80256704.0,99195632.0,82484240.0,114215720.0,55195172.0,77327872.0,77188488.0,90675376.0,98598784.0,71532416.0,115980400.0,109881712.0,68881464.0
sp|P02654|APOC1_HUMAN,APOC1,9358487.0,8350750.5,7246159.5,6035751.0,4696736.0,3899223.8,5065742.0,4551761.0,8412873.0,5669877.0,7607795.5,6516274.0,10127797.0,10323150.0,8604989.0,7901682.5,12158126.0,12608376.0,10842349.0,13086154.0,11859708.0,10918597.0,7399882.5,13187430.0,8081674.0,8182457.0,8064368.0,8428734.0,8827113.0,12783263.0,11528818.0,9037693.0,6781551.0,6119973.5,8726274.0,7865264.0,4761258.5,4932083.5,5482911.0,5604334.5,6776669.0,6150721.0,6264961.5,6287285.0,12498580.0,5662938.0,8853090.0,6019064.5,10612224.0,8482365.0,7529159.0,10158518.0,7767487.0,12100700.0
sp|P02655|APOC2_HUMAN,APOC2,2975644.5,2573826.8,3371076.8,2667056.0,751339.9,808423.44,828671.2,905149.9,3216922.0,3164416.2,2926206.0,2918772.8,1854480.1,2731986.2,2078368.1,2060673.5,3300538.0,2229302.8,2596438.8,2227941.8,2605965.8,1939533.1,1945399.5,2992015.0,2095404.9,2094966.5,1619608.2,0.0,1508343.8,1934845.2,2317431.0,1622646.4,2113789.2,2088256.6,2506774.0,2144582.2,1576617.4,1516816.8,1473759.5,1419007.1,2084970.6,2444841.5,2391332.5,0.0,4990730.5,2210793.0,1922081.9,1716489.1,3101692.8,3848561.8,2475844.8,3045925.0,2506044.5,3817991.0
